input_array,true_sight_outputs,calculated_outputs,,synaptic_weight,training_iterations,dataset_size,array_size,one_position_rule,seed
[1 1 1 1 0 1 0 0 1 0],1.0,4.9767501296242054e-177,,[ -94.69728879  -86.54657635  -94.86055219  -85.08628889 -100.13170981  -88.14033811  -84.8785378   -86.90900831   43.37825996  -89.16642194],966000,4900,10,9,299542819
[0 1 0 1 1 1 0 0 0 1],0.0,9.349689450700576e-196
[0 0 1 0 0 1 0 1 0 0],0.0,6.020331726193224e-118
[0 1 1 0 1 1 0 1 0 0],0.0,5.084764560235215e-199
[1 0 0 1 1 1 0 1 1 1],1.0,3.3560154372072406e-218
[0 1 0 0 0 1 1 0 1 1],1.0,2.4356243745228238e-133
[0 0 1 1 1 1 1 0 0 1],0.0,3.1463190473440536e-236
[1 1 1 0 1 0 0 0 1 0],1.0,2.7648082925768167e-145
[1 0 0 1 0 1 1 1 1 1],1.0,1.4131634279785023e-211
[1 0 1 1 1 1 0 0 1 0],1.0,6.266100232582426e-183
[1 1 0 0 1 1 1 1 0 1],0.0,1.5502781667983774e-274
[1 0 1 0 1 1 0 1 0 1],0.0,2.7667912715534362e-241
[0 0 1 0 0 1 1 0 1 0],1.0,3.165056731845288e-98
[0 0 0 1 0 0 1 0 1 1],1.0,1.9937356362193052e-94
[1 0 1 0 1 1 1 1 1 0],1.0,1.39033595382463e-220
[0 1 1 0 0 1 0 1 0 1],0.0,2.940592648851665e-194
[0 0 1 0 1 0 1 0 0 1],0.0,5.360076431501767e-161
[1 1 1 0 0 1 0 0 1 1],1.0,8.413303757046841e-179
[0 0 0 0 0 0 0 0 0 0],0.0,0.5
[1 1 1 0 1 0 1 0 0 1],0.0,1.0374339922070628e-239
[0 0 0 0 0 0 0 1 1 1],1.0,2.3461251790727523e-58
[0 0 1 1 1 1 0 0 1 1],1.0,1.5813292037810862e-180
[1 0 0 0 0 1 0 0 0 0],0.0,3.9321271760782e-80
[1 0 1 0 1 0 1 0 0 1],0.0,4.005539428745517e-202
[1 1 1 1 1 0 0 0 0 0],0.0,4.469102727600232e-201
[1 1 0 1 1 1 1 1 0 0],0.0,9.170413062889349e-273
[1 0 1 0 1 0 1 0 0 1],0.0,4.005539428745517e-202
[1 0 0 1 0 0 0 0 0 0],0.0,8.336510056078492e-79
[1 1 0 1 0 0 0 1 1 1],1.0,5.06564698750359e-174
[1 1 0 0 0 0 1 0 0 0],0.0,2.6577179824949946e-116
[0 0 1 0 1 0 1 1 0 1],0.0,9.662026957014393e-199
[1 0 1 1 0 1 0 1 1 1],1.0,6.532187143088294e-216
[1 1 1 1 1 1 0 0 0 1],0.0,4.434787831053691e-278
[0 1 0 0 1 1 1 0 0 0],0.0,6.102493947287043e-157
[1 0 1 0 1 1 1 0 1 1],1.0,1.4545795377920558e-221
[0 0 0 0 1 0 1 0 0 0],0.0,4.47785851746047e-81
[0 1 1 0 0 0 0 0 0 0],0.0,1.6439367163459275e-79
[0 1 1 0 0 1 1 0 1 1],1.0,1.5459517817545187e-174
[0 0 0 0 1 0 1 1 1 1],1.0,1.0505616616139694e-138
[1 0 1 0 1 1 1 1 1 0],1.0,1.39033595382463e-220
[1 1 1 1 1 1 0 0 0 0],0.0,2.351569748733186e-239
[1 0 1 0 0 1 1 0 0 0],0.0,3.4271458864059022e-158
[1 1 0 0 0 0 0 0 1 1],1.0,2.519088408231127e-99
[1 0 0 1 1 1 1 1 1 0],1.0,2.4435901787391313e-216
[1 0 0 0 1 0 0 1 0 1],0.0,8.2842507788070055e-162
[1 0 0 1 0 1 0 1 0 1],0.0,1.4911936660477048e-193
[0 0 1 1 0 0 1 0 0 1],0.0,1.8336408195895767e-154
[1 0 1 0 1 0 0 1 0 1],0.0,5.258221417868581e-203
[0 1 0 0 0 1 1 1 0 0],0.0,3.3732898205802435e-151
[1 0 1 0 0 1 1 1 0 0],0.0,6.177743239903256e-196
[0 1 0 0 1 0 1 0 0 1],0.0,2.187181444130789e-157
[1 1 0 0 0 0 0 1 0 0],0.0,3.488885795985189e-117
[1 0 1 0 1 0 0 1 0 1],0.0,5.258221417868581e-203
[0 0 0 0 1 1 1 0 1 1],1.0,3.066633056145105e-139
[1 0 0 0 0 1 1 1 0 1],0.0,1.835520351323746e-193
[1 1 1 0 0 0 0 0 1 0],1.0,8.478403071611169e-102
[0 1 1 0 0 0 0 0 1 1],1.0,2.1396316498182968e-99
[1 1 1 1 1 1 1 0 1 1],1.0,4.202727061133246e-296
[0 1 1 1 1 0 1 0 1 1],1.0,1.0688176838993832e-216
[1 1 1 0 1 0 0 1 1 1],1.0,9.39890517838956e-222
[1 1 1 1 0 1 1 1 1 0],1.0,1.2318632589999279e-251
[0 1 0 1 1 1 0 0 0 1],0.0,9.349689450700576e-196
[0 0 0 1 0 1 0 0 0 0],0.0,5.869914519973941e-76
[0 0 0 0 0 0 0 1 0 1],0.0,3.3994780772411992e-77
[0 1 0 0 1 0 0 1 0 0],0.0,1.52246630243726e-119
[0 1 1 1 1 1 1 0 1 1],1.0,5.623946204786241e-255
[0 0 0 1 1 0 1 1 0 0],0.0,9.004547214509563e-156
[0 0 0 0 0 0 1 0 0 1],0.0,2.5896101349542545e-76
[1 1 0 1 1 0 0 1 0 0],0.0,1.2692055640309218e-197
[0 1 1 0 0 1 0 0 0 1],0.0,1.6313141561165365e-156
[1 1 0 1 1 0 1 1 1 1],1.0,2.268325050944028e-254
[1 0 1 0 0 0 1 1 0 1],0.0,2.214151377721063e-196
[1 0 1 1 0 1 0 1 1 0],1.0,3.463726848709376e-177
[1 1 0 0 1 1 0 0 1 1],1.0,4.322469131405476e-181
[1 1 1 1 0 0 0 1 0 0],0.0,2.4703963442425835e-195
[1 1 0 1 1 1 0 0 0 0],0.0,3.704863674275893e-198
[1 0 0 1 1 0 1 0 0 0],0.0,3.732971256050594e-159
[0 1 0 0 1 1 1 0 0 0],0.0,6.102493947287043e-157
[1 1 0 1 1 1 1 1 1 0],1.0,6.328894171543333e-254
[0 0 1 0 0 1 0 0 1 0],1.0,2.3049531121824923e-61
[1 1 1 0 1 0 1 1 1 1],1.0,1.2906148914529612e-258
[0 1 1 1 0 0 0 1 1 1],1.0,4.302595568243482e-174
[0 0 1 0 0 0 0 1 1 0],1.0,7.896267101877057e-61
[1 1 0 1 1 1 0 1 0 0],0.0,6.678354898549038e-236
[1 1 0 0 1 0 0 0 1 1],1.0,8.214750421729855e-143
[0 1 1 1 0 1 1 1 1 0],1.0,1.6484374548938176e-210
[0 1 1 0 0 1 1 0 1 1],1.0,1.5459517817545187e-174
[1 1 1 0 1 1 0 1 1 0],1.0,2.62240529317606e-221
[1 0 1 0 0 0 0 1 1 1],1.0,1.112824917783798e-140
[1 1 0 0 0 1 0 1 0 1],0.0,3.46209725196436e-194
[1 0 1 1 1 0 1 0 1 1],1.0,3.0838567526351994e-220
[0 1 1 1 0 1 1 0 1 1],1.0,1.7246071962839665e-211
[0 0 0 1 1 1 0 1 0 0],0.0,3.450483882522558e-157
[0 1 1 1 0 1 0 1 0 0],0.0,1.7394587511577706e-192
[0 0 1 0 0 1 1 1 0 0],0.0,8.266845584501849e-155
[0 1 1 1 1 0 0 1 1 1],1.0,1.4030769481242942e-217
[0 0 0 1 1 0 1 0 0 1],0.0,9.420622468459456e-157
[1 1 1 0 0 1 0 1 1 0],1.0,8.041718173505354e-178
