input_array,true_sight_outputs,calculated_outputs,,synaptic_weight,training_iterations,dataset_size,array_size,one_position_rule,seed
[0 0 1 0 1 0 0 1 0 1 1 1],0.0,3.1568543126442458e-65,,[ -1.9490839  -11.22075967 -44.79304689 -13.40417279 -30.01969054 -13.65198296  -7.34058904  -0.3653831  203.92954829 -58.49622993  -9.37143092  -5.472673  ],810000,3500,12,9,142640733
[0 0 0 0 0 1 1 1 0 0 1 0],0.0,4.5122930593464026e-14
[0 1 0 1 1 0 0 0 1 1 1 1],1.0,1.0
[0 1 1 0 0 0 0 1 1 1 1 0],1.0,1.0
[0 0 0 0 0 1 0 0 0 1 0 1],0.0,1.948397246983397e-34
[0 0 0 0 1 0 0 1 0 1 1 0],0.0,2.1349086017147517e-43
[1 0 0 0 0 0 0 1 1 0 0 0],1.0,1.0
[0 1 1 1 1 1 0 0 0 0 0 0],0.0,7.687538515324712e-50
[0 0 0 0 1 1 0 0 0 0 1 1],0.0,3.862963391144499e-26
[0 0 1 1 1 0 0 1 1 0 0 0],1.0,1.0
[0 1 1 1 1 1 1 1 1 1 1 0],1.0,0.9999997656057887
[1 1 1 1 0 1 0 0 1 1 0 0],1.0,1.0
[0 1 0 0 1 0 0 1 0 1 0 0],0.0,3.3591238343419e-44
[0 1 1 1 0 1 1 0 1 0 1 0],1.0,1.0
[0 1 1 1 0 0 0 0 0 1 0 1],0.0,1.1770984657636214e-58
[0 0 0 1 1 1 1 0 1 0 0 0],1.0,1.0
[0 1 0 1 0 0 1 1 1 1 1 1],1.0,1.0
[0 0 1 0 0 0 0 1 0 1 0 0],0.0,9.623941662401726e-46
[0 1 0 0 1 0 0 0 0 0 1 1],0.0,4.39326548652505e-25
[0 1 0 1 0 0 0 0 1 0 0 1],1.0,1.0
[1 1 1 0 0 1 1 1 1 1 1 1],1.0,1.0
[0 0 1 0 0 1 1 0 0 0 0 1],0.0,1.1295806417510963e-31
[0 1 1 1 1 1 1 0 1 0 1 0],1.0,1.0
[0 1 0 0 0 0 0 0 1 1 1 1],1.0,1.0
[0 1 1 0 1 1 0 1 0 0 1 0],0.0,3.009546041450198e-48
[1 0 0 1 0 0 1 1 1 1 1 1],1.0,1.0
[0 1 1 0 0 0 0 0 0 1 1 1],0.0,6.640646071020495e-57
[1 1 1 0 1 0 0 0 1 0 0 0],1.0,1.0
[0 1 1 1 1 1 1 0 1 0 1 0],1.0,1.0
[1 0 1 1 1 1 1 1 1 0 0 0],1.0,1.0
[0 0 1 0 1 0 0 0 1 0 1 1],1.0,1.0
[0 1 0 1 1 0 1 1 0 1 1 0],0.0,2.7985286289897914e-57
[1 0 1 0 0 1 1 0 0 1 1 1],0.0,5.393742148125439e-62
[1 0 1 1 0 1 0 0 0 1 0 0],0.0,3.5093060181364486e-58
[1 0 0 0 1 0 0 1 0 1 1 0],0.0,3.0402061702980595e-44
[0 1 0 0 0 1 1 0 1 0 0 1],1.0,1.0
[0 0 1 1 0 1 0 1 0 1 1 0],0.0,1.4556360472054804e-61
[0 1 1 0 1 0 0 1 0 1 1 0],0.0,1.0066812624082395e-67
[0 1 1 1 0 1 1 1 0 1 0 0],0.0,1.4856704425792823e-65
[0 0 1 0 0 0 0 0 1 1 1 1],1.0,1.0
[0 0 1 1 1 1 0 1 1 1 0 1],1.0,1.0
[1 0 0 0 1 0 1 0 0 1 1 0],0.0,2.841906879529873e-47
[0 1 0 1 1 0 0 1 0 1 1 1],0.0,1.8119877010203006e-56
[0 1 1 1 1 0 0 0 0 1 1 1],0.0,9.19318302364346e-76
[1 0 1 1 1 1 0 0 1 0 1 1],1.0,1.0
[1 0 0 1 1 1 0 1 1 1 1 1],1.0,1.0
[1 0 0 1 0 1 0 0 0 1 1 0],0.0,8.484643451920107e-43
[1 1 1 0 0 1 1 0 0 1 0 1],0.0,8.486662047972388e-63
[1 0 1 1 1 1 0 0 1 0 0 1],1.0,1.0
[1 0 0 0 1 1 0 0 1 0 1 1],1.0,1.0
[0 1 1 1 1 0 1 1 0 0 1 1],0.0,1.050497393861806e-53
[0 1 1 1 0 0 1 0 1 1 0 0],1.0,1.0
[0 0 0 1 0 0 1 0 1 0 0 0],1.0,1.0
[0 1 1 1 1 0 1 0 1 0 0 1],1.0,1.0
[0 0 0 1 1 0 1 1 0 1 1 0],0.0,2.089507159636269e-52
[1 0 1 0 0 1 0 1 1 1 0 1],1.0,1.0
[0 0 1 0 0 1 0 1 0 1 0 1],0.0,4.760148061640236e-54
[1 1 0 0 0 0 0 1 1 1 0 0],1.0,1.0
[1 0 1 0 0 0 0 0 1 0 1 1],1.0,1.0
[1 0 1 1 0 0 1 0 1 1 1 0],1.0,1.0
[0 1 0 0 1 0 0 1 1 0 1 0],1.0,1.0
[1 1 0 1 1 1 0 0 1 1 0 1],1.0,1.0
[1 1 0 0 0 1 0 0 0 0 1 1],0.0,8.030013628427515e-19
[1 0 1 0 0 1 1 1 0 1 1 0],0.0,8.911645088840929e-60
[1 0 1 0 1 1 0 1 0 1 0 1],0.0,6.219538494320934e-68
[0 1 1 1 1 1 1 1 1 0 1 0],1.0,1.0
[0 1 1 0 0 0 1 1 1 1 0 1],1.0,1.0
[0 1 0 1 1 0 0 1 0 0 1 0],0.0,1.0952084164497473e-28
[1 0 1 0 0 1 0 1 0 1 1 1],0.0,5.770100448344077e-59
[0 1 0 0 0 1 1 1 0 0 0 1],0.0,2.981895850729081e-17
[0 1 0 0 0 1 1 1 0 0 0 1],0.0,2.981895850729081e-17
[1 1 1 0 0 1 0 1 0 0 1 1],0.0,1.961820356063658e-38
[1 1 0 0 0 1 0 0 1 0 0 0],1.0,1.0
[0 0 1 0 0 1 0 1 1 1 1 1],1.0,1.0
[1 1 1 1 0 1 1 1 0 0 1 0],0.0,4.571675198587994e-45
[1 0 1 1 0 1 1 1 0 1 1 0],0.0,1.3446198084102313e-65
[1 1 0 1 0 0 1 0 0 1 1 1],0.0,2.6288865969035554e-47
[0 1 1 0 1 1 0 1 0 1 1 0],0.0,1.1855258262693868e-73
[0 1 1 0 0 0 1 1 1 0 0 0],1.0,1.0
[0 1 1 0 0 1 1 1 0 1 1 0],0.0,8.381466694840525e-64
[0 0 0 1 0 1 0 1 1 0 0 0],1.0,1.0
[0 1 1 1 1 1 1 0 0 1 1 1],0.0,7.022761095897614e-85
[1 0 0 1 0 1 1 1 0 1 1 0],0.0,3.819202599988422e-46
[1 0 0 0 1 1 0 0 1 1 1 0],1.0,1.0
[0 0 1 0 1 1 1 0 1 0 0 1],1.0,1.0
[0 1 0 0 0 0 1 1 1 0 0 0],1.0,1.0
[1 0 1 0 0 0 0 0 0 1 1 0],0.0,1.6811239963674878e-50
[1 1 0 0 0 1 0 0 0 0 1 0],0.0,1.9119117270462573e-16
[0 0 0 0 1 0 1 1 1 1 1 0],1.0,1.0
[1 0 1 0 1 0 1 0 0 0 1 0],0.0,2.539958514165623e-41
[1 0 1 0 0 0 0 1 1 0 0 1],1.0,1.0
[1 1 0 0 1 0 0 1 1 1 1 1],1.0,1.0
[0 1 1 1 1 0 1 0 0 1 1 0],0.0,1.4198432952233076e-76
[0 0 0 1 1 0 1 1 1 1 0 1],1.0,1.0
[0 0 0 1 1 0 0 1 0 0 1 1],0.0,3.434466838533024e-26
[1 1 1 1 0 0 1 0 1 0 0 0],1.0,1.0
[0 0 0 0 1 0 0 0 0 1 1 1],0.0,1.2921459946697777e-45
[0 1 0 0 1 0 0 0 1 0 1 0],1.0,1.0
[1 0 0 0 1 0 1 1 0 1 1 0],0.0,1.9720866356134282e-47
[0 0 1 0 1 1 0 1 1 1 1 0],1.0,1.0
[1 0 0 0 1 0 0 1 1 0 0 1],1.0,1.0
[0 1 0 1 0 1 0 0 0 0 1 1],0.0,8.508130761383604e-24
[1 1 0 0 0 1 1 0 0 0 1 0],0.0,1.240197326818409e-19
[0 1 1 0 1 1 0 1 0 1 0 0],0.0,1.3927457961025462e-69
[0 0 0 0 0 0 1 1 1 0 1 1],1.0,1.0
[0 0 1 1 1 0 1 1 0 0 0 0],0.0,2.1939235013624363e-42
[0 1 1 1 1 0 1 0 1 1 1 1],1.0,0.9999999999543927
[1 0 0 0 0 1 0 1 0 0 0 1],0.0,4.887731888857592e-10
[0 0 1 1 1 1 1 1 0 0 1 0],0.0,2.199275710545354e-52
[1 1 0 1 0 1 1 0 0 1 0 1],0.0,3.6370705336353664e-49
[1 0 0 0 0 0 0 1 1 0 1 0],1.0,1.0
[1 1 0 0 1 0 0 0 1 1 0 1],1.0,1.0
[0 0 1 0 0 1 1 0 1 0 0 1],1.0,1.0
[1 1 1 0 1 0 1 1 0 1 0 0],0.0,1.0924448581220948e-67
[1 1 1 0 0 1 0 0 0 1 0 0],0.0,3.115053493605897e-57
[0 0 1 1 1 0 1 1 0 1 0 0],0.0,8.642343183662524e-68
[1 0 0 1 0 0 0 1 0 1 1 0],0.0,4.999547617614117e-37
[0 0 1 1 0 1 0 1 0 0 0 0],0.0,4.3411381931381124e-32
[1 1 1 1 1 1 0 1 1 1 0 0],1.0,0.9999999999999092
[1 0 0 1 1 0 1 1 1 0 0 0],1.0,1.0
[1 0 1 0 0 1 0 1 0 1 1 0],0.0,1.3738361133497301e-56
[1 1 0 1 0 0 1 1 1 0 0 1],1.0,1.0
[1 0 0 0 0 0 1 1 1 1 1 1],1.0,1.0
[1 1 1 0 1 1 1 1 1 0 1 1],1.0,1.0
[0 0 0 0 1 1 1 0 1 0 1 0],1.0,1.0
[1 1 0 1 1 0 1 0 1 1 1 1],1.0,1.0
[1 1 0 0 0 1 0 1 1 0 1 0],1.0,1.0
[0 0 1 1 0 1 1 0 1 0 1 1],1.0,1.0
[0 1 1 0 0 0 1 1 1 1 1 0],1.0,1.0
[0 0 1 1 0 0 0 1 0 0 0 1],0.0,1.5482212432394977e-28
[0 0 0 0 0 0 0 0 0 0 0 0],0.0,0.5
[0 0 0 0 1 1 1 1 0 1 1 0],0.0,1.6308772525098629e-52
[1 1 1 0 0 1 0 1 1 0 0 0],1.0,1.0
[1 1 0 0 0 1 1 0 0 0 0 1],0.0,6.119276441478363e-18
[0 0 0 0 0 0 1 1 1 0 0 1],1.0,1.0
[0 0 1 1 1 0 0 1 0 0 1 1],0.0,1.2091665790219227e-45
[0 0 1 1 0 0 1 1 0 0 1 0],0.0,2.035385582130103e-33
[1 0 0 1 1 1 0 1 0 0 1 1],0.0,5.759729806297092e-33
[1 1 0 0 1 1 1 0 0 0 1 0],0.0,1.137901685085095e-32
[1 0 0 1 0 1 0 0 0 1 1 1],0.0,3.563543315701329e-45
[1 1 1 1 1 1 1 0 0 1 0 1],0.0,1.174877212735224e-81
[1 1 1 0 0 1 0 0 1 1 1 0],1.0,1.0
[0 1 0 1 1 0 1 0 1 1 1 1],1.0,1.0
[0 1 0 1 0 0 1 0 0 1 0 0],0.0,5.1636939593654755e-40
[0 0 1 1 0 0 1 1 0 0 1 0],0.0,2.035385582130103e-33
[1 0 1 1 0 0 0 0 1 0 0 0],1.0,1.0
[0 1 1 1 0 0 1 1 1 1 0 0],1.0,1.0
[1 0 1 0 0 1 1 1 0 0 0 0],0.0,2.6577167371699065e-30
[0 1 0 1 1 1 0 1 1 0 0 1],1.0,1.0
[0 1 0 0 1 0 0 0 0 0 1 1],0.0,4.39326548652505e-25
[1 1 1 0 1 1 1 1 1 1 0 1],1.0,0.9999999999999496
[1 1 1 1 0 1 0 0 1 1 0 1],1.0,1.0
[0 1 1 0 0 1 1 1 1 0 0 1],1.0,1.0
[0 0 1 1 1 0 1 0 1 0 1 0],1.0,1.0
[0 0 0 1 0 0 1 0 0 0 1 1],0.0,3.499066408483472e-16
[0 0 1 0 0 1 0 0 1 0 0 1],1.0,1.0
[0 1 0 0 0 0 0 0 0 1 0 0],0.0,5.275892259871875e-31
[0 1 1 0 1 0 1 0 0 0 1 0],0.0,2.3888493628873452e-45
[0 0 0 1 1 1 1 1 1 1 1 0],1.0,1.0
[1 1 0 1 1 1 0 0 1 0 1 0],1.0,1.0
[0 0 0 0 0 0 1 0 1 1 1 0],1.0,1.0
[1 1 0 0 0 0 1 1 0 0 1 1],0.0,3.0692788630623964e-16
[1 0 1 0 1 1 0 1 0 0 0 0],0.0,3.759236832335021e-40
[1 1 1 1 1 1 1 0 1 1 1 1],1.0,0.9997281227646955
[1 1 0 1 0 1 1 0 1 0 0 1],1.0,1.0
[0 0 0 1 0 0 1 1 0 0 1 1],0.0,2.428109855040589e-16
[0 0 0 0 0 0 1 0 0 1 0 1],0.0,1.0732018850606832e-31
[0 1 1 0 1 0 1 0 1 0 0 1],1.0,1.0
[1 0 1 1 1 1 1 1 0 1 0 1],0.0,6.087272402705756e-77
[1 1 0 1 1 0 1 1 0 0 0 0],0.0,1.1885140290188366e-28
[0 1 0 1 1 1 1 0 1 0 1 0],1.0,1.0
[1 1 1 1 0 1 1 1 0 1 1 1],0.0,7.563692086802988e-73
[1 1 1 1 1 1 0 1 1 1 1 0],1.0,0.9999999989323074
[1 0 0 0 1 1 1 0 0 0 1 1],0.0,3.568348767446607e-30
[1 0 0 1 0 0 0 0 1 0 0 0],1.0,1.0
[0 1 1 1 1 1 0 0 0 1 1 1],0.0,1.0826421735592847e-81
[1 1 1 1 1 1 1 0 1 0 0 1],1.0,1.0
[0 1 1 1 1 1 0 1 0 0 0 1],0.0,2.2405358465362763e-52
