input_array,true_sight_outputs,calculated_outputs,,synaptic_weight,training_iterations,dataset_size,array_size,one_position_rule,seed
[0 0 0 0 0 0 0 0 0 0],0.0,0.5,,[-34.50275273 -29.66838189 -33.01714576 -34.65961806 -36.93491504 -35.09385254 -26.74792566  43.23054062 -30.48299744 -36.29885796],768000,1700,10,8,36965126
[0 0 0 0 0 0 0 0 0 1],0.0,1.720308318989378e-16
[0 0 0 0 0 0 0 0 1 0],0.0,5.773011476074152e-14
[0 0 0 0 0 0 0 0 1 1],0.0,9.931359667912087e-30
[0 0 0 0 0 0 0 1 0 0],1.0,1.0
[0 0 0 0 0 0 0 1 0 1],1.0,0.999024595737428
[0 0 0 0 0 0 0 1 1 0],1.0,0.9999970905488237
[0 0 0 0 0 0 0 1 1 1],1.0,5.912810387483841e-11
[0 0 0 0 0 0 1 0 0 0],0.0,2.418374112761342e-12
[0 0 0 0 0 0 1 0 0 1],0.0,4.16034910462194e-28
[0 0 0 0 0 0 1 0 1 0],0.0,1.3961301506446395e-25
[0 0 0 0 0 0 1 0 1 1],0.0,2.401774312545884e-41
[0 0 0 0 0 0 1 1 0 0],1.0,0.9999999305469628
[0 0 0 0 0 0 1 1 0 1],1.0,2.4769373141696786e-09
[0 0 0 0 0 0 1 1 1 0],1.0,8.312100529888178e-07
[0 0 0 0 0 0 1 1 1 1],1.0,1.4299387575637306e-22
[0 0 0 0 0 1 0 0 0 0],0.0,5.740285490025263e-16
[0 0 0 0 0 1 0 0 0 1],0.0,9.875060881864413e-32
[0 0 0 0 0 1 0 0 1 0],0.0,3.313873400985948e-29
[0 0 0 0 0 1 0 0 1 1],0.0,5.70088397979379e-45
[0 0 0 0 0 1 0 1 0 0],1.0,0.9997074809140374
[0 0 0 0 0 1 0 1 0 1],1.0,5.879291911196811e-13
[0 0 0 0 0 1 0 1 1 0],1.0,1.9729730591429e-10
[0 0 0 0 0 1 0 1 1 1],1.0,3.3941219674551044e-26
[0 0 0 0 0 1 1 0 0 0],0.0,1.388215782897028e-27
[0 0 0 0 0 1 1 0 0 1],0.0,2.388159159870093e-43
[0 0 0 0 0 1 1 0 1 0],0.0,8.014185645932212e-41
[0 0 0 0 0 1 1 0 1 1],0.0,1.3786870236622547e-56
[0 0 0 0 0 1 1 1 0 0],1.0,8.264987784449442e-09
[0 0 0 0 0 1 1 1 0 1],1.0,1.4218327359448318e-24
[0 0 0 0 0 1 1 1 1 0],1.0,4.771386972359679e-22
[0 0 0 0 0 1 1 1 1 1],1.0,8.208256701667839e-38
[0 0 0 0 1 0 0 0 0 0],0.0,9.106892425543865e-17
[0 0 0 0 1 0 0 0 0 1],0.0,1.5666662799804467e-32
[0 0 0 0 1 0 0 0 1 0],0.0,5.2574194484040544e-30
[0 0 0 0 1 0 0 0 1 1],0.0,9.044382413506106e-46
[0 0 0 0 1 0 0 1 0 0],1.0,0.9981590402388019
[0 0 0 0 1 0 0 1 0 1],1.0,9.32742440540712e-14
[0 0 0 0 1 0 0 1 1 0],1.0,3.1300975260403053e-11
[0 0 0 0 1 0 0 1 1 1],1.0,5.3847328134637564e-27
[0 0 0 0 1 0 1 0 0 0],0.0,2.202387288969081e-28
[0 0 0 0 1 0 1 0 0 1],0.0,3.788785174850001e-44
[0 0 0 0 1 0 1 0 1 0],0.0,1.271440709397917e-41
[0 0 0 0 1 0 1 0 1 1],0.0,2.187270029478947e-57
[0 0 0 0 1 0 1 1 0 0],1.0,1.3112301697468626e-09
[0 0 0 0 1 0 1 1 0 1],1.0,2.255720172083151e-25
[0 0 0 0 1 0 1 1 1 0],1.0,7.569746827649415e-23
[0 0 0 0 1 0 1 1 1 1],1.0,1.302229844024865e-38
[0 0 0 0 1 1 0 0 0 0],0.0,5.227616244957082e-32
[0 0 0 0 1 1 0 0 0 1],0.0,8.993111714683746e-48
[0 0 0 0 1 1 0 0 1 0],0.0,3.017908857465086e-45
[0 0 0 0 1 1 0 0 1 1],0.0,5.1917337134488066e-61
[0 0 0 0 1 1 0 1 0 0],1.0,3.1123536625753507e-13
[0 0 0 0 1 1 0 1 0 1],1.0,5.354207897367065e-29
[0 0 0 0 1 1 0 1 1 0],1.0,1.796765341165555e-26
[0 0 0 0 1 1 0 1 1 1],1.0,3.0909903636788926e-42
[0 0 0 0 1 1 1 0 0 0],0.0,1.26423317982853e-43
[0 0 0 0 1 1 1 0 0 1],0.0,2.1748708564013993e-59
[0 0 0 0 1 1 1 0 1 0],0.0,7.298432655584192e-57
[0 0 0 0 1 1 1 0 1 1],0.0,1.2555554412985313e-72
[0 0 0 0 1 1 1 1 0 0],1.0,7.526835527350697e-25
[0 0 0 0 1 1 1 1 0 1],1.0,1.2948477773366206e-40
[0 0 0 0 1 1 1 1 1 0],1.0,4.3452507877920724e-38
[0 0 0 0 1 1 1 1 1 1],1.0,7.475171078333904e-54
[0 0 0 1 0 0 0 0 0 0],0.0,8.861742569912237e-16
[0 0 0 1 0 0 0 0 0 1],0.0,1.5244929463762347e-31
[0 0 0 1 0 0 0 0 1 0],0.0,5.115894155412119e-29
[0 0 0 1 0 0 0 0 1 1],0.0,8.80091527462467e-45
[0 0 0 1 0 0 0 1 0 0],1.0,0.999810498208129
[0 0 0 1 0 0 0 1 0 1],1.0,9.07633801505359e-13
[0 0 0 1 0 0 0 1 1 0],1.0,3.0458379423814814e-10
[0 0 0 1 0 0 0 1 1 1],1.0,5.239780352168305e-26
[0 0 0 1 0 0 1 0 0 0],0.0,2.143100882508269e-27
[0 0 0 1 0 0 1 0 0 1],0.0,3.68679427661248e-43
[0 0 0 1 0 0 1 0 1 0],0.0,1.2372145989105684e-40
[0 0 0 1 0 0 1 0 1 1],0.0,2.1283905668809124e-56
[0 0 0 1 0 0 1 1 0 0],1.0,1.275932945972039e-08
[0 0 0 1 0 0 1 1 0 1],1.0,2.1949980894350193e-24
[0 0 0 1 0 0 1 1 1 0],1.0,7.3659756337829915e-22
[0 0 0 1 0 0 1 1 1 1],1.0,1.2671749160270026e-37
[0 0 0 1 0 1 0 0 0 0],0.0,5.086893229040683e-31
[0 0 0 1 0 1 0 0 0 1],0.0,8.7510247397294905e-47
[0 0 0 1 0 1 0 0 1 0],0.0,2.936669298881767e-44
[0 0 0 1 0 1 0 0 1 1],0.0,5.051976624986901e-60
[0 0 0 1 0 1 0 1 0 0],1.0,3.028571729564951e-12
[0 0 0 1 0 1 0 1 0 1],1.0,5.2100771410424135e-28
[0 0 0 1 0 1 0 1 1 0],1.0,1.7483979350946164e-25
[0 0 0 1 0 1 0 1 1 1],1.0,3.00778351264712e-41
[0 0 0 1 0 1 1 0 0 0],0.0,1.2302010899522735e-42
[0 0 0 1 0 1 1 0 0 1],0.0,2.1163251690747115e-58
[0 0 0 1 0 1 1 0 1 0],0.0,7.101965010173867e-56
[0 0 0 1 0 1 1 0 1 1],0.0,1.2217569488173674e-71
[0 0 0 1 0 1 1 1 0 0],1.0,7.324219469460642e-24
