input_array,true_sight_outputs,calculated_outputs,,synaptic_weight,training_iterations,dataset_size,array_size,one_position_rule,seed
[0 0 0 0 0 0 0 0 0 0 0 0],0.0,0.5,,[-63.84621452 -22.01764179 -11.39896728   0.57425363 -19.79600082 -22.63265873 -27.80855351  -6.97480715 -46.1264545  -51.16573482 286.41122464  -6.97527386],769000,5400,12,11,551989365
[0 0 0 0 0 0 0 0 0 0 0 1],0.0,0.0009338374814735593
[0 0 0 0 0 0 0 0 0 0 1 0],1.0,1.0
[0 0 0 0 0 0 0 0 0 0 1 1],1.0,1.0
[0 0 0 0 0 0 0 0 0 1 0 0],0.0,6.011788665856215e-23
[0 0 0 0 0 0 0 0 0 1 0 1],0.0,5.619281082167916e-26
[0 0 0 0 0 0 0 0 0 1 1 0],1.0,1.0
[0 0 0 0 0 0 0 0 0 1 1 1],1.0,1.0
[0 0 0 0 0 0 0 0 1 0 0 0],0.0,9.279730014145006e-21
[0 0 0 0 0 0 0 0 1 0 0 1],0.0,8.673859680442402e-24
[0 0 0 0 0 0 0 0 1 0 1 0],1.0,1.0
[0 0 0 0 0 0 0 0 1 0 1 1],1.0,1.0
[0 0 0 0 0 0 0 0 1 1 0 0],0.0,5.578777572124229e-43
[0 0 0 0 0 0 0 0 1 1 0 1],0.0,5.2145411316111214e-46
[0 0 0 0 0 0 0 0 1 1 1 0],1.0,1.0
[0 0 0 0 0 0 0 0 1 1 1 1],1.0,1.0
[0 0 0 0 0 0 0 1 0 0 0 0],0.0,0.0009342730127382104
[0 0 0 0 0 0 0 1 0 0 0 1],0.0,8.740905296990123e-07
[0 0 0 0 0 0 0 1 0 0 1 0],1.0,1.0
[0 0 0 0 0 0 0 1 0 0 1 1],1.0,1.0
[0 0 0 0 0 0 0 1 0 1 0 0],0.0,5.621904302264695e-26
[0 0 0 0 0 0 0 1 0 1 0 1],0.0,5.254852132593243e-29
[0 0 0 0 0 0 0 1 0 1 1 0],1.0,1.0
[0 0 0 0 0 0 0 1 0 1 1 1],1.0,1.0
[0 0 0 0 0 0 0 1 1 0 0 0],0.0,8.677908853761554e-24
[0 0 0 0 0 0 0 1 1 0 0 1],0.0,8.111331213565659e-27
[0 0 0 0 0 0 0 1 1 0 1 0],1.0,1.0
[0 0 0 0 0 0 0 1 1 0 1 1],1.0,1.0
[0 0 0 0 0 0 0 1 1 1 0 0],0.0,5.216975409037701e-46
[0 0 0 0 0 0 0 1 1 1 0 1],0.0,4.876360905471907e-49
[0 0 0 0 0 0 0 1 1 1 1 0],1.0,1.0
[0 0 0 0 0 0 0 1 1 1 1 1],1.0,1.0
[0 0 0 0 0 0 1 0 0 0 0 0],0.0,8.373338763975618e-13
[0 0 0 0 0 0 1 0 0 0 0 1],0.0,7.826646398643744e-16
[0 0 0 0 0 0 1 0 0 0 1 0],1.0,1.0
[0 0 0 0 0 0 1 0 0 0 1 1],1.0,1.0
[0 0 0 0 0 0 1 0 0 1 0 0],0.0,5.033874307668526e-35
[0 0 0 0 0 0 1 0 0 1 0 1],0.0,4.705214411103086e-38
[0 0 0 0 0 0 1 0 0 1 1 0],1.0,1.0
[0 0 0 0 0 0 1 0 0 1 1 1],1.0,1.0
[0 0 0 0 0 0 1 0 1 0 0 0],0.0,7.77023230467329e-33
[0 0 0 0 0 0 1 0 1 0 0 1],0.0,7.262916549559383e-36
[0 0 0 0 0 0 1 0 1 0 1 0],1.0,1.0
[0 0 0 0 0 0 1 0 1 0 1 1],1.0,1.0
[0 0 0 0 0 0 1 0 1 1 0 0],0.0,4.6712994500304706e-55
[0 0 0 0 0 0 1 0 1 1 0 1],0.0,4.366311939370063e-58
[0 0 0 0 0 0 1 0 1 1 1 0],1.0,1.0
[0 0 0 0 0 0 1 0 1 1 1 1],1.0,1.0
[0 0 0 0 0 0 1 1 0 0 0 0],0.0,7.830300071742329e-16
[0 0 0 0 0 0 1 1 0 0 0 1],0.0,7.319062513082052e-19
[0 0 0 0 0 0 1 1 0 0 1 0],1.0,1.0
[0 0 0 0 0 0 1 1 0 0 1 1],1.0,1.0
[0 0 0 0 0 0 1 1 0 1 0 0],0.0,4.707410922155369e-38
[0 0 0 0 0 0 1 1 0 1 0 1],0.0,4.4000657060839784e-41
[0 0 0 0 0 0 1 1 0 1 1 0],1.0,1.0
[0 0 0 0 0 0 1 1 0 1 1 1],1.0,1.0
