input_array,true_sight_outputs,calculated_outputs,,synaptic_weight,training_iterations,dataset_size,array_size,one_position_rule,seed
[1 1 0],1.0,0.9999999999998945,,[ 55.74009828 -25.85956055 -21.00875619],43000,1500,3,1,312188516
[1 1 0],1.0,0.9999999999998945
[1 0 1],1.0,0.9999999999999991
[1 1 0],1.0,0.9999999999998945
[0 1 0],0.0,5.879411739436496e-12
[1 1 0],1.0,0.9999999999998945
[1 0 0],1.0,1.0
[0 0 1],0.0,7.51642691971397e-10
[1 0 1],1.0,0.9999999999999991
[0 0 1],0.0,7.51642691971397e-10
[0 1 1],0.0,4.4192168703859525e-21
[0 1 1],0.0,4.4192168703859525e-21
[0 1 0],0.0,5.879411739436496e-12
[1 0 1],1.0,0.9999999999999991
[1 0 1],1.0,0.9999999999999991
[1 1 0],1.0,0.9999999999998945
[0 1 0],0.0,5.879411739436496e-12
[0 1 0],0.0,5.879411739436496e-12
[0 0 1],0.0,7.51642691971397e-10
[0 1 0],0.0,5.879411739436496e-12
[0 0 0],0.0,0.5
[1 1 1],1.0,0.9998597256291861
[1 1 0],1.0,0.9999999999998945
[1 0 0],1.0,1.0
[0 1 1],0.0,4.4192168703859525e-21
[0 0 0],0.0,0.5
[1 1 1],1.0,0.9998597256291861
[0 0 1],0.0,7.51642691971397e-10
[0 1 0],0.0,5.879411739436496e-12
[0 1 0],0.0,5.879411739436496e-12
[0 0 0],0.0,0.5
[1 0 1],1.0,0.9999999999999991
[1 0 0],1.0,1.0
[0 1 0],0.0,5.879411739436496e-12
[1 0 0],1.0,1.0
[1 1 0],1.0,0.9999999999998945
[0 0 0],0.0,0.5
[1 1 0],1.0,0.9999999999998945
[0 0 1],0.0,7.51642691971397e-10
[0 1 0],0.0,5.879411739436496e-12
[0 0 0],0.0,0.5
[1 1 0],1.0,0.9999999999998945
[0 0 0],0.0,0.5
[0 0 1],0.0,7.51642691971397e-10
[1 0 1],1.0,0.9999999999999991
[0 0 0],0.0,0.5
[0 1 1],0.0,4.4192168703859525e-21
[1 0 1],1.0,0.9999999999999991
[0 0 0],0.0,0.5
[0 0 0],0.0,0.5
[0 0 1],0.0,7.51642691971397e-10
[0 0 0],0.0,0.5
[1 0 1],1.0,0.9999999999999991
[0 0 0],0.0,0.5
[1 1 1],1.0,0.9998597256291861
[1 0 1],1.0,0.9999999999999991
[1 0 1],1.0,0.9999999999999991
[1 1 0],1.0,0.9999999999998945
[1 1 1],1.0,0.9998597256291861
[1 1 1],1.0,0.9998597256291861
[0 0 1],0.0,7.51642691971397e-10
[0 0 1],0.0,7.51642691971397e-10
[0 1 0],0.0,5.879411739436496e-12
[1 1 0],1.0,0.9999999999998945
[1 1 0],1.0,0.9999999999998945
[1 0 1],1.0,0.9999999999999991
[0 1 1],0.0,4.4192168703859525e-21
[0 0 1],0.0,7.51642691971397e-10
[0 0 0],0.0,0.5
[0 1 1],0.0,4.4192168703859525e-21
[0 0 0],0.0,0.5
[0 1 1],0.0,4.4192168703859525e-21
[1 0 0],1.0,1.0
[1 1 1],1.0,0.9998597256291861
[0 0 0],0.0,0.5
[0 0 0],0.0,0.5
[1 0 1],1.0,0.9999999999999991
[0 1 1],0.0,4.4192168703859525e-21
[0 0 0],0.0,0.5
[0 1 1],0.0,4.4192168703859525e-21
[0 0 1],0.0,7.51642691971397e-10
[1 0 0],1.0,1.0
[0 1 0],0.0,5.879411739436496e-12
[1 1 0],1.0,0.9999999999998945
[0 1 0],0.0,5.879411739436496e-12
[1 1 0],1.0,0.9999999999998945
[1 1 1],1.0,0.9998597256291861
[1 1 1],1.0,0.9998597256291861
[1 0 0],1.0,1.0
[0 1 1],0.0,4.4192168703859525e-21
[0 1 0],0.0,5.879411739436496e-12
[0 1 0],0.0,5.879411739436496e-12
[0 1 1],0.0,4.4192168703859525e-21
[0 0 1],0.0,7.51642691971397e-10
[1 1 0],1.0,0.9999999999998945
[0 0 1],0.0,7.51642691971397e-10
[0 0 0],0.0,0.5
[0 1 0],0.0,5.879411739436496e-12
[0 0 1],0.0,7.51642691971397e-10
[0 0 0],0.0,0.5
[1 0 0],1.0,1.0
[1 1 1],1.0,0.9998597256291861
[0 1 1],0.0,4.4192168703859525e-21
[1 0 1],1.0,0.9999999999999991
[0 1 0],0.0,5.879411739436496e-12
[1 0 1],1.0,0.9999999999999991
[1 1 0],1.0,0.9999999999998945
[1 1 0],1.0,0.9999999999998945
[0 0 1],0.0,7.51642691971397e-10
[0 0 1],0.0,7.51642691971397e-10
[0 0 0],0.0,0.5
[1 1 1],1.0,0.9998597256291861
[0 1 1],0.0,4.4192168703859525e-21
[0 0 0],0.0,0.5
[0 0 1],0.0,7.51642691971397e-10
[1 0 1],1.0,0.9999999999999991
[1 0 1],1.0,0.9999999999999991
[1 1 1],1.0,0.9998597256291861
[1 0 0],1.0,1.0
[1 1 1],1.0,0.9998597256291861
[0 0 0],0.0,0.5
[1 0 1],1.0,0.9999999999999991
[1 1 0],1.0,0.9999999999998945
[1 0 1],1.0,0.9999999999999991
[1 0 0],1.0,1.0
[1 1 1],1.0,0.9998597256291861
[1 1 1],1.0,0.9998597256291861
[0 0 0],0.0,0.5
[1 1 1],1.0,0.9998597256291861
[0 1 1],0.0,4.4192168703859525e-21
[1 0 1],1.0,0.9999999999999991
[1 0 1],1.0,0.9999999999999991
[1 1 0],1.0,0.9999999999998945
[1 0 0],1.0,1.0
[0 1 1],0.0,4.4192168703859525e-21
[0 1 1],0.0,4.4192168703859525e-21
[0 1 1],0.0,4.4192168703859525e-21
[0 1 0],0.0,5.879411739436496e-12
[1 1 0],1.0,0.9999999999998945
[0 1 0],0.0,5.879411739436496e-12
[0 0 0],0.0,0.5
[0 0 0],0.0,0.5
[0 0 1],0.0,7.51642691971397e-10
[1 1 0],1.0,0.9999999999998945
[1 0 0],1.0,1.0
[0 1 1],0.0,4.4192168703859525e-21
[1 1 0],1.0,0.9999999999998945
[1 1 0],1.0,0.9999999999998945
[1 1 0],1.0,0.9999999999998945
[1 0 1],1.0,0.9999999999999991
[0 0 1],0.0,7.51642691971397e-10
[0 1 0],0.0,5.879411739436496e-12
[0 0 1],0.0,7.51642691971397e-10
[0 1 1],0.0,4.4192168703859525e-21
[0 1 0],0.0,5.879411739436496e-12
[0 0 1],0.0,7.51642691971397e-10
[1 0 0],1.0,1.0
[1 1 1],1.0,0.9998597256291861
[0 0 1],0.0,7.51642691971397e-10
[0 1 0],0.0,5.879411739436496e-12
[0 1 0],0.0,5.879411739436496e-12
[0 1 0],0.0,5.879411739436496e-12
[0 1 1],0.0,4.4192168703859525e-21
[0 0 1],0.0,7.51642691971397e-10
